City,Beach,Date,Enterococcus
PERUÍBE,GUARAÚ,2018-01-28,19
PERUÍBE,GUARAÚ,2018-02-04,69
PERUÍBE,GUARAÚ,2018-02-11,14
PERUÍBE,GUARAÚ,2018-02-18,6
PERUÍBE,GUARAÚ,2018-02-25,30
PERUÍBE,GUARAÚ,2018-03-04,2
PERUÍBE,GUARAÚ,2018-03-11,1
PERUÍBE,GUARAÚ,2018-03-18,1
PERUÍBE,GUARAÚ,2018-03-25,12
PERUÍBE,GUARAÚ,2018-04-01,12
PERUÍBE,GUARAÚ,2018-04-08,7
PERUÍBE,GUARAÚ,2018-04-15,360
PERUÍBE,GUARAÚ,2018-04-22,1
PERUÍBE,GUARAÚ,2018-04-29,2
PERUÍBE,GUARAÚ,2018-05-06,1
PERUÍBE,GUARAÚ,2018-05-13,8
PERUÍBE,GUARAÚ,2018-05-20,18
PERUÍBE,GUARAÚ,2018-05-27,11
PERUÍBE,GUARAÚ,2018-06-03,105
PERUÍBE,GUARAÚ,2018-06-10,1
PERUÍBE,GUARAÚ,2018-06-17,228
PERUÍBE,GUARAÚ,2018-06-24,38
PERUÍBE,GUARAÚ,2018-07-01,1
PERUÍBE,GUARAÚ,2018-07-08,24
PERUÍBE,GUARAÚ,2018-07-15,1
PERUÍBE,GUARAÚ,2018-07-22,5
PERUÍBE,GUARAÚ,2018-07-29,26
PERUÍBE,GUARAÚ,2018-08-05,1
PERUÍBE,GUARAÚ,2018-08-12,108
PERUÍBE,GUARAÚ,2018-08-19,1
PERUÍBE,GUARAÚ,2018-08-26,3
PERUÍBE,GUARAÚ,2018-09-02,3
PERUÍBE,GUARAÚ,2018-09-09,91
PERUÍBE,GUARAÚ,2018-09-16,1
PERUÍBE,GUARAÚ,2018-09-23,3
PERUÍBE,GUARAÚ,2018-09-30,1
PERUÍBE,GUARAÚ,2018-10-07,106
PERUÍBE,GUARAÚ,2018-10-14,12
PERUÍBE,GUARAÚ,2018-10-21,12
PERUÍBE,GUARAÚ,2018-10-28,32
PERUÍBE,GUARAÚ,2018-11-04,9
PERUÍBE,GUARAÚ,2018-11-11,4
PERUÍBE,GUARAÚ,2018-11-18,95
PERUÍBE,GUARAÚ,2018-11-25,110
PERUÍBE,GUARAÚ,2018-12-02,5
PERUÍBE,GUARAÚ,2018-12-09,34
PERUÍBE,GUARAÚ,2018-12-16,10
PERUÍBE,GUARAÚ,2018-12-23,416
PERUÍBE,GUARAÚ,2018-12-30,23
PRAIA GRANDE,CANTO DO FORTE,2018-01-07,9
PRAIA GRANDE,CANTO DO FORTE,2018-01-14,24
PRAIA GRANDE,CANTO DO FORTE,2018-01-21,5
PRAIA GRANDE,CANTO DO FORTE,2018-01-28,6
PRAIA GRANDE,CANTO DO FORTE,2018-02-04,11
PRAIA GRANDE,CANTO DO FORTE,2018-02-11,6
PRAIA GRANDE,CANTO DO FORTE,2018-02-18,28
PRAIA GRANDE,CANTO DO FORTE,2018-02-25,4
PRAIA GRANDE,CANTO DO FORTE,2018-03-04,7
PRAIA GRANDE,CANTO DO FORTE,2018-03-11,4
PRAIA GRANDE,CANTO DO FORTE,2018-03-18,12
PRAIA GRANDE,CANTO DO FORTE,2018-03-25,10
PRAIA GRANDE,CANTO DO FORTE,2018-04-01,41
PRAIA GRANDE,CANTO DO FORTE,2018-04-08,10
PRAIA GRANDE,CANTO DO FORTE,2018-04-15,332
PRAIA GRANDE,CANTO DO FORTE,2018-04-22,7
PRAIA GRANDE,CANTO DO FORTE,2018-04-29,11
PRAIA GRANDE,CANTO DO FORTE,2018-05-06,3
PRAIA GRANDE,CANTO DO FORTE,2018-05-13,32
PRAIA GRANDE,CANTO DO FORTE,2018-05-20,40
PRAIA GRANDE,CANTO DO FORTE,2018-05-27,1
PRAIA GRANDE,CANTO DO FORTE,2018-06-03,380
PRAIA GRANDE,CANTO DO FORTE,2018-06-10,3
PRAIA GRANDE,CANTO DO FORTE,2018-06-17,272
PRAIA GRANDE,CANTO DO FORTE,2018-06-24,23
PRAIA GRANDE,CANTO DO FORTE,2018-07-01,11
PRAIA GRANDE,CANTO DO FORTE,2018-07-08,4
PRAIA GRANDE,CANTO DO FORTE,2018-07-15,1
PRAIA GRANDE,CANTO DO FORTE,2018-07-22,14
PRAIA GRANDE,CANTO DO FORTE,2018-07-29,2
PRAIA GRANDE,CANTO DO FORTE,2018-08-05,29
PRAIA GRANDE,CANTO DO FORTE,2018-08-12,152
PRAIA GRANDE,CANTO DO FORTE,2018-08-19,18
PRAIA GRANDE,CANTO DO FORTE,2018-08-26,67
PRAIA GRANDE,CANTO DO FORTE,2018-09-02,69
PRAIA GRANDE,CANTO DO FORTE,2018-09-09,44
PRAIA GRANDE,CANTO DO FORTE,2018-09-16,3
PRAIA GRANDE,CANTO DO FORTE,2018-09-23,25
PRAIA GRANDE,CANTO DO FORTE,2018-09-30,1
PRAIA GRANDE,CANTO DO FORTE,2018-10-07,112
PRAIA GRANDE,CANTO DO FORTE,2018-10-14,176
PRAIA GRANDE,CANTO DO FORTE,2018-10-21,13
PRAIA GRANDE,CANTO DO FORTE,2018-10-28,88
PRAIA GRANDE,CANTO DO FORTE,2018-11-04,196
PRAIA GRANDE,CANTO DO FORTE,2018-11-11,7
PRAIA GRANDE,CANTO DO FORTE,2018-11-18,352
PRAIA GRANDE,CANTO DO FORTE,2018-11-25,43
PRAIA GRANDE,CANTO DO FORTE,2018-12-02,6
PRAIA GRANDE,CANTO DO FORTE,2018-12-09,18
PRAIA GRANDE,CANTO DO FORTE,2018-12-16,10
PRAIA GRANDE,CANTO DO FORTE,2018-12-23,28
PRAIA GRANDE,CANTO DO FORTE,2018-12-30,28
PRAIA GRANDE,BOQUEIRÃO,2018-01-07,8
PRAIA GRANDE,BOQUEIRÃO,2018-01-14,49
PRAIA GRANDE,BOQUEIRÃO,2018-01-21,4
PRAIA GRANDE,BOQUEIRÃO,2018-01-28,10
PRAIA GRANDE,BOQUEIRÃO,2018-02-04,9
PRAIA GRANDE,BOQUEIRÃO,2018-02-11,84
PRAIA GRANDE,BOQUEIRÃO,2018-02-18,21
PRAIA GRANDE,BOQUEIRÃO,2018-02-25,10
PRAIA GRANDE,BOQUEIRÃO,2018-03-04,24
PRAIA GRANDE,BOQUEIRÃO,2018-03-11,9
PRAIA GRANDE,BOQUEIRÃO,2018-03-18,6
PRAIA GRANDE,BOQUEIRÃO,2018-03-25,3
PRAIA GRANDE,BOQUEIRÃO,2018-04-01,172
PRAIA GRANDE,BOQUEIRÃO,2018-04-08,19
PRAIA GRANDE,BOQUEIRÃO,2018-04-15,316
PRAIA GRANDE,BOQUEIRÃO,2018-04-22,4
PRAIA GRANDE,BOQUEIRÃO,2018-04-29,10
PRAIA GRANDE,BOQUEIRÃO,2018-05-06,2
PRAIA GRANDE,BOQUEIRÃO,2018-05-13,52
PRAIA GRANDE,BOQUEIRÃO,2018-05-20,41
PRAIA GRANDE,BOQUEIRÃO,2018-05-27,10
PRAIA GRANDE,BOQUEIRÃO,2018-06-03,360
PRAIA GRANDE,BOQUEIRÃO,2018-06-10,71
PRAIA GRANDE,BOQUEIRÃO,2018-06-17,288
PRAIA GRANDE,BOQUEIRÃO,2018-06-24,20
PRAIA GRANDE,BOQUEIRÃO,2018-07-01,10
PRAIA GRANDE,BOQUEIRÃO,2018-07-08,8
PRAIA GRANDE,BOQUEIRÃO,2018-07-15,2
PRAIA GRANDE,BOQUEIRÃO,2018-07-22,9
PRAIA GRANDE,BOQUEIRÃO,2018-07-29,3
PRAIA GRANDE,BOQUEIRÃO,2018-08-05,55
PRAIA GRANDE,BOQUEIRÃO,2018-08-12,132
PRAIA GRANDE,BOQUEIRÃO,2018-08-19,28
PRAIA GRANDE,BOQUEIRÃO,2018-08-26,22
PRAIA GRANDE,BOQUEIRÃO,2018-09-02,31
PRAIA GRANDE,BOQUEIRÃO,2018-09-09,33
PRAIA GRANDE,BOQUEIRÃO,2018-09-16,3
PRAIA GRANDE,BOQUEIRÃO,2018-09-23,22
PRAIA GRANDE,BOQUEIRÃO,2018-09-30,14
PRAIA GRANDE,BOQUEIRÃO,2018-10-07,48
PRAIA GRANDE,BOQUEIRÃO,2018-10-14,172
PRAIA GRANDE,BOQUEIRÃO,2018-10-21,19
PRAIA GRANDE,BOQUEIRÃO,2018-10-28,80
PRAIA GRANDE,BOQUEIRÃO,2018-11-04,152
PRAIA GRANDE,BOQUEIRÃO,2018-11-11,27
PRAIA GRANDE,BOQUEIRÃO,2018-11-18,368
PRAIA GRANDE,BOQUEIRÃO,2018-11-25,92
PRAIA GRANDE,BOQUEIRÃO,2018-12-02,39
PRAIA GRANDE,BOQUEIRÃO,2018-12-09,28
PRAIA GRANDE,BOQUEIRÃO,2018-12-16,24
PRAIA GRANDE,BOQUEIRÃO,2018-12-23,412
PRAIA GRANDE,BOQUEIRÃO,2018-12-30,12
PRAIA GRANDE,GUILHERMINA,2018-01-07,13
PRAIA GRANDE,GUILHERMINA,2018-01-14,52
PRAIA GRANDE,GUILHERMINA,2018-01-21,10
PRAIA GRANDE,GUILHERMINA,2018-01-28,27
PRAIA GRANDE,GUILHERMINA,2018-02-04,12
PRAIA GRANDE,GUILHERMINA,2018-02-11,80
PRAIA GRANDE,GUILHERMINA,2018-02-18,19
PRAIA GRANDE,GUILHERMINA,2018-02-25,6
PRAIA GRANDE,GUILHERMINA,2018-03-04,35
PRAIA GRANDE,GUILHERMINA,2018-03-11,8
PRAIA GRANDE,GUILHERMINA,2018-03-18,9
PRAIA GRANDE,GUILHERMINA,2018-03-25,7
PRAIA GRANDE,GUILHERMINA,2018-04-01,10
PRAIA GRANDE,GUILHERMINA,2018-04-08,21
PRAIA GRANDE,GUILHERMINA,2018-04-15,296
PRAIA GRANDE,GUILHERMINA,2018-04-22,9
PRAIA GRANDE,GUILHERMINA,2018-04-29,5
PRAIA GRANDE,GUILHERMINA,2018-05-06,3
PRAIA GRANDE,GUILHERMINA,2018-05-13,43
PRAIA GRANDE,GUILHERMINA,2018-05-20,36
PRAIA GRANDE,GUILHERMINA,2018-05-27,10
PRAIA GRANDE,GUILHERMINA,2018-06-03,340
PRAIA GRANDE,GUILHERMINA,2018-06-10,72
PRAIA GRANDE,GUILHERMINA,2018-06-17,344
PRAIA GRANDE,GUILHERMINA,2018-06-24,17
PRAIA GRANDE,GUILHERMINA,2018-07-01,17
PRAIA GRANDE,GUILHERMINA,2018-07-08,6
PRAIA GRANDE,GUILHERMINA,2018-07-15,1
PRAIA GRANDE,GUILHERMINA,2018-07-22,5
PRAIA GRANDE,GUILHERMINA,2018-07-29,7
PRAIA GRANDE,GUILHERMINA,2018-08-05,35
PRAIA GRANDE,GUILHERMINA,2018-08-12,120
PRAIA GRANDE,GUILHERMINA,2018-08-19,33
PRAIA GRANDE,GUILHERMINA,2018-08-26,15
PRAIA GRANDE,GUILHERMINA,2018-09-02,25
PRAIA GRANDE,GUILHERMINA,2018-09-09,1
PRAIA GRANDE,GUILHERMINA,2018-09-16,1
PRAIA GRANDE,GUILHERMINA,2018-09-23,2
PRAIA GRANDE,GUILHERMINA,2018-09-30,15
PRAIA GRANDE,GUILHERMINA,2018-10-07,104
PRAIA GRANDE,GUILHERMINA,2018-10-14,148
PRAIA GRANDE,GUILHERMINA,2018-10-21,36
PRAIA GRANDE,GUILHERMINA,2018-10-28,96
PRAIA GRANDE,GUILHERMINA,2018-11-04,204
PRAIA GRANDE,GUILHERMINA,2018-11-11,21
PRAIA GRANDE,GUILHERMINA,2018-11-18,356
PRAIA GRANDE,GUILHERMINA,2018-11-25,36
PRAIA GRANDE,GUILHERMINA,2018-12-02,25
PRAIA GRANDE,GUILHERMINA,2018-12-09,29
PRAIA GRANDE,GUILHERMINA,2018-12-16,10
PRAIA GRANDE,GUILHERMINA,2018-12-23,88
PRAIA GRANDE,GUILHERMINA,2018-12-30,20
PRAIA GRANDE,AVIAÇÃO,2018-01-07,168
PRAIA GRANDE,AVIAÇÃO,2018-01-14,47
PRAIA GRANDE,AVIAÇÃO,2018-01-21,3
PRAIA GRANDE,AVIAÇÃO,2018-01-28,18
PRAIA GRANDE,AVIAÇÃO,2018-02-04,10
PRAIA GRANDE,AVIAÇÃO,2018-02-11,196
PRAIA GRANDE,AVIAÇÃO,2018-02-18,15
PRAIA GRANDE,AVIAÇÃO,2018-02-25,9
PRAIA GRANDE,AVIAÇÃO,2018-03-04,7
PRAIA GRANDE,AVIAÇÃO,2018-03-11,2
PRAIA GRANDE,AVIAÇÃO,2018-03-18,40
PRAIA GRANDE,AVIAÇÃO,2018-03-25,5
PRAIA GRANDE,AVIAÇÃO,2018-04-01,272
PRAIA GRANDE,AVIAÇÃO,2018-04-08,8
PRAIA GRANDE,AVIAÇÃO,2018-04-15,340
PRAIA GRANDE,AVIAÇÃO,2018-04-22,37
PRAIA GRANDE,AVIAÇÃO,2018-04-29,5
PRAIA GRANDE,AVIAÇÃO,2018-05-06,5
PRAIA GRANDE,AVIAÇÃO,2018-05-13,57
PRAIA GRANDE,AVIAÇÃO,2018-05-20,40
PRAIA GRANDE,AVIAÇÃO,2018-05-27,18
PRAIA GRANDE,AVIAÇÃO,2018-06-03,376
PRAIA GRANDE,AVIAÇÃO,2018-06-10,9
PRAIA GRANDE,AVIAÇÃO,2018-06-17,276
PRAIA GRANDE,AVIAÇÃO,2018-06-24,15
PRAIA GRANDE,AVIAÇÃO,2018-07-01,2
PRAIA GRANDE,AVIAÇÃO,2018-07-08,80
PRAIA GRANDE,AVIAÇÃO,2018-07-15,4
PRAIA GRANDE,AVIAÇÃO,2018-07-22,15
PRAIA GRANDE,AVIAÇÃO,2018-07-29,8
PRAIA GRANDE,AVIAÇÃO,2018-08-05,12
PRAIA GRANDE,AVIAÇÃO,2018-08-12,96
PRAIA GRANDE,AVIAÇÃO,2018-08-19,36
PRAIA GRANDE,AVIAÇÃO,2018-08-26,116
PRAIA GRANDE,AVIAÇÃO,2018-09-02,204
PRAIA GRANDE,AVIAÇÃO,2018-09-09,2
PRAIA GRANDE,AVIAÇÃO,2018-09-16,1
PRAIA GRANDE,AVIAÇÃO,2018-09-23,5
PRAIA GRANDE,AVIAÇÃO,2018-09-30,25
PRAIA GRANDE,AVIAÇÃO,2018-10-07,160
PRAIA GRANDE,AVIAÇÃO,2018-10-14,172
PRAIA GRANDE,AVIAÇÃO,2018-10-21,27
PRAIA GRANDE,AVIAÇÃO,2018-10-28,116
PRAIA GRANDE,AVIAÇÃO,2018-11-04,188
PRAIA GRANDE,AVIAÇÃO,2018-11-11,11
PRAIA GRANDE,AVIAÇÃO,2018-11-18,376
PRAIA GRANDE,AVIAÇÃO,2018-11-25,104
PRAIA GRANDE,AVIAÇÃO,2018-12-02,41
PRAIA GRANDE,AVIAÇÃO,2018-12-09,80
PRAIA GRANDE,AVIAÇÃO,2018-12-16,14
PRAIA GRANDE,AVIAÇÃO,2018-12-23,440
PRAIA GRANDE,AVIAÇÃO,2018-12-30,16
PRAIA GRANDE,VILA TUPI,2018-01-07,4
PRAIA GRANDE,VILA TUPI,2018-01-14,41
PRAIA GRANDE,VILA TUPI,2018-01-21,11
PRAIA GRANDE,VILA TUPI,2018-01-28,21
PRAIA GRANDE,VILA TUPI,2018-02-04,6
PRAIA GRANDE,VILA TUPI,2018-02-11,172
PRAIA GRANDE,VILA TUPI,2018-02-18,41
PRAIA GRANDE,VILA TUPI,2018-02-25,4
PRAIA GRANDE,VILA TUPI,2018-03-04,19
PRAIA GRANDE,VILA TUPI,2018-03-11,5
PRAIA GRANDE,VILA TUPI,2018-03-18,2
PRAIA GRANDE,VILA TUPI,2018-03-25,7
PRAIA GRANDE,VILA TUPI,2018-04-01,84
PRAIA GRANDE,VILA TUPI,2018-04-08,20
PRAIA GRANDE,VILA TUPI,2018-04-15,348
PRAIA GRANDE,VILA TUPI,2018-04-22,45
PRAIA GRANDE,VILA TUPI,2018-04-29,5
PRAIA GRANDE,VILA TUPI,2018-05-06,3
PRAIA GRANDE,VILA TUPI,2018-05-13,52
PRAIA GRANDE,VILA TUPI,2018-05-20,25
PRAIA GRANDE,VILA TUPI,2018-05-27,18
PRAIA GRANDE,VILA TUPI,2018-06-03,396
PRAIA GRANDE,VILA TUPI,2018-06-10,72
PRAIA GRANDE,VILA TUPI,2018-06-17,208
PRAIA GRANDE,VILA TUPI,2018-06-24,17
PRAIA GRANDE,VILA TUPI,2018-07-01,3
PRAIA GRANDE,VILA TUPI,2018-07-08,14
PRAIA GRANDE,VILA TUPI,2018-07-15,1
PRAIA GRANDE,VILA TUPI,2018-07-22,72
PRAIA GRANDE,VILA TUPI,2018-07-29,1
PRAIA GRANDE,VILA TUPI,2018-08-05,24
PRAIA GRANDE,VILA TUPI,2018-08-12,116
PRAIA GRANDE,VILA TUPI,2018-08-19,29
PRAIA GRANDE,VILA TUPI,2018-08-26,83
PRAIA GRANDE,VILA TUPI,2018-09-02,148
PRAIA GRANDE,VILA TUPI,2018-09-09,7
PRAIA GRANDE,VILA TUPI,2018-09-16,8
PRAIA GRANDE,VILA TUPI,2018-09-23,4
PRAIA GRANDE,VILA TUPI,2018-09-30,13
PRAIA GRANDE,VILA TUPI,2018-10-07,240
PRAIA GRANDE,VILA TUPI,2018-10-14,204
PRAIA GRANDE,VILA TUPI,2018-10-21,11
PRAIA GRANDE,VILA TUPI,2018-10-28,136
PRAIA GRANDE,VILA TUPI,2018-11-04,156
PRAIA GRANDE,VILA TUPI,2018-11-11,20
PRAIA GRANDE,VILA TUPI,2018-11-18,380
PRAIA GRANDE,VILA TUPI,2018-11-25,33
PRAIA GRANDE,VILA TUPI,2018-12-02,7
PRAIA GRANDE,VILA TUPI,2018-12-09,31
PRAIA GRANDE,VILA TUPI,2018-12-16,32
PRAIA GRANDE,VILA TUPI,2018-12-23,96
PRAIA GRANDE,VILA TUPI,2018-12-30,10
PRAIA GRANDE,OCIAN,2018-01-07,16
PRAIA GRANDE,OCIAN,2018-01-14,72
PRAIA GRANDE,OCIAN,2018-01-21,8
PRAIA GRANDE,OCIAN,2018-01-28,31
PRAIA GRANDE,OCIAN,2018-02-04,16
PRAIA GRANDE,OCIAN,2018-02-11,208
PRAIA GRANDE,OCIAN,2018-02-18,19
PRAIA GRANDE,OCIAN,2018-02-25,5
PRAIA GRANDE,OCIAN,2018-03-04,6
PRAIA GRANDE,OCIAN,2018-03-11,5
PRAIA GRANDE,OCIAN,2018-03-18,5
PRAIA GRANDE,OCIAN,2018-03-25,17
PRAIA GRANDE,OCIAN,2018-04-01,80
PRAIA GRANDE,OCIAN,2018-04-08,12
PRAIA GRANDE,OCIAN,2018-04-15,316
PRAIA GRANDE,OCIAN,2018-04-22,3
PRAIA GRANDE,OCIAN,2018-04-29,4
PRAIA GRANDE,OCIAN,2018-05-06,1
PRAIA GRANDE,OCIAN,2018-05-13,37
PRAIA GRANDE,OCIAN,2018-05-20,57
PRAIA GRANDE,OCIAN,2018-05-27,25
PRAIA GRANDE,OCIAN,2018-06-03,332
PRAIA GRANDE,OCIAN,2018-06-10,14
PRAIA GRANDE,OCIAN,2018-06-17,296
PRAIA GRANDE,OCIAN,2018-06-24,33
PRAIA GRANDE,OCIAN,2018-07-01,2
PRAIA GRANDE,OCIAN,2018-07-08,4
PRAIA GRANDE,OCIAN,2018-07-15,1
PRAIA GRANDE,OCIAN,2018-07-22,9
PRAIA GRANDE,OCIAN,2018-07-29,4
PRAIA GRANDE,OCIAN,2018-08-05,80
PRAIA GRANDE,OCIAN,2018-08-12,84
PRAIA GRANDE,OCIAN,2018-08-19,11
PRAIA GRANDE,OCIAN,2018-08-26,16
PRAIA GRANDE,OCIAN,2018-09-02,29
PRAIA GRANDE,OCIAN,2018-09-09,2
PRAIA GRANDE,OCIAN,2018-09-16,9
PRAIA GRANDE,OCIAN,2018-09-23,23
PRAIA GRANDE,OCIAN,2018-09-30,37
PRAIA GRANDE,OCIAN,2018-10-07,84
PRAIA GRANDE,OCIAN,2018-10-14,276
PRAIA GRANDE,OCIAN,2018-10-21,16
PRAIA GRANDE,OCIAN,2018-10-28,196
PRAIA GRANDE,OCIAN,2018-11-04,116
PRAIA GRANDE,OCIAN,2018-11-11,3
PRAIA GRANDE,OCIAN,2018-11-18,352
PRAIA GRANDE,OCIAN,2018-11-25,196
PRAIA GRANDE,OCIAN,2018-12-02,12
PRAIA GRANDE,OCIAN,2018-12-09,35
PRAIA GRANDE,OCIAN,2018-12-16,14
PRAIA GRANDE,OCIAN,2018-12-23,420
PRAIA GRANDE,OCIAN,2018-12-30,6
PRAIA GRANDE,VILA MIRIM,2018-01-07,36
PRAIA GRANDE,VILA MIRIM,2018-01-14,63
PRAIA GRANDE,VILA MIRIM,2018-01-21,132
PRAIA GRANDE,VILA MIRIM,2018-01-28,9
PRAIA GRANDE,VILA MIRIM,2018-02-04,11
PRAIA GRANDE,VILA MIRIM,2018-02-11,212
PRAIA GRANDE,VILA MIRIM,2018-02-18,28
PRAIA GRANDE,VILA MIRIM,2018-02-25,8
PRAIA GRANDE,VILA MIRIM,2018-03-04,1
PRAIA GRANDE,VILA MIRIM,2018-03-11,2
PRAIA GRANDE,VILA MIRIM,2018-03-18,13
PRAIA GRANDE,VILA MIRIM,2018-03-25,8
PRAIA GRANDE,VILA MIRIM,2018-04-01,288
PRAIA GRANDE,VILA MIRIM,2018-04-08,31
PRAIA GRANDE,VILA MIRIM,2018-04-15,412
PRAIA GRANDE,VILA MIRIM,2018-04-22,17
PRAIA GRANDE,VILA MIRIM,2018-04-29,33
PRAIA GRANDE,VILA MIRIM,2018-05-06,1
PRAIA GRANDE,VILA MIRIM,2018-05-13,43
PRAIA GRANDE,VILA MIRIM,2018-05-20,47
PRAIA GRANDE,VILA MIRIM,2018-05-27,33
PRAIA GRANDE,VILA MIRIM,2018-06-03,388
PRAIA GRANDE,VILA MIRIM,2018-06-10,11
PRAIA GRANDE,VILA MIRIM,2018-06-17,316
PRAIA GRANDE,VILA MIRIM,2018-06-24,29
PRAIA GRANDE,VILA MIRIM,2018-07-01,4
PRAIA GRANDE,VILA MIRIM,2018-07-08,2
PRAIA GRANDE,VILA MIRIM,2018-07-15,5
PRAIA GRANDE,VILA MIRIM,2018-07-22,14
PRAIA GRANDE,VILA MIRIM,2018-07-29,17
PRAIA GRANDE,VILA MIRIM,2018-08-05,85
PRAIA GRANDE,VILA MIRIM,2018-08-12,124
PRAIA GRANDE,VILA MIRIM,2018-08-19,14
PRAIA GRANDE,VILA MIRIM,2018-08-26,25
PRAIA GRANDE,VILA MIRIM,2018-09-02,21
PRAIA GRANDE,VILA MIRIM,2018-09-09,5
PRAIA GRANDE,VILA MIRIM,2018-09-16,12
PRAIA GRANDE,VILA MIRIM,2018-09-23,6
PRAIA GRANDE,VILA MIRIM,2018-09-30,56
PRAIA GRANDE,VILA MIRIM,2018-10-07,404
PRAIA GRANDE,VILA MIRIM,2018-10-14,248
PRAIA GRANDE,VILA MIRIM,2018-10-21,8
PRAIA GRANDE,VILA MIRIM,2018-10-28,220
PRAIA GRANDE,VILA MIRIM,2018-11-04,80
PRAIA GRANDE,VILA MIRIM,2018-11-11,3
PRAIA GRANDE,VILA MIRIM,2018-11-18,408
PRAIA GRANDE,VILA MIRIM,2018-11-25,228
PRAIA GRANDE,VILA MIRIM,2018-12-02,44
PRAIA GRANDE,VILA MIRIM,2018-12-09,116
PRAIA GRANDE,VILA MIRIM,2018-12-16,8
PRAIA GRANDE,VILA MIRIM,2018-12-23,432
PRAIA GRANDE,VILA MIRIM,2018-12-30,10
PRAIA GRANDE,MARACANÃ,2018-01-07,18
PRAIA GRANDE,MARACANÃ,2018-01-14,108
PRAIA GRANDE,MARACANÃ,2018-01-21,248
PRAIA GRANDE,MARACANÃ,2018-01-28,36
PRAIA GRANDE,MARACANÃ,2018-02-04,18
PRAIA GRANDE,MARACANÃ,2018-02-11,176
PRAIA GRANDE,MARACANÃ,2018-02-18,37
PRAIA GRANDE,MARACANÃ,2018-02-25,6
PRAIA GRANDE,MARACANÃ,2018-03-04,7
PRAIA GRANDE,MARACANÃ,2018-03-11,2
PRAIA GRANDE,MARACANÃ,2018-03-18,12
PRAIA GRANDE,MARACANÃ,2018-03-25,9
PRAIA GRANDE,MARACANÃ,2018-04-01,296
PRAIA GRANDE,MARACANÃ,2018-04-08,53
PRAIA GRANDE,MARACANÃ,2018-04-15,428
PRAIA GRANDE,MARACANÃ,2018-04-22,76
PRAIA GRANDE,MARACANÃ,2018-04-29,27
PRAIA GRANDE,MARACANÃ,2018-05-06,2
PRAIA GRANDE,MARACANÃ,2018-05-13,37
PRAIA GRANDE,MARACANÃ,2018-05-20,53
PRAIA GRANDE,MARACANÃ,2018-05-27,6
PRAIA GRANDE,MARACANÃ,2018-06-03,352
PRAIA GRANDE,MARACANÃ,2018-06-10,24
PRAIA GRANDE,MARACANÃ,2018-06-17,528
PRAIA GRANDE,MARACANÃ,2018-06-24,35
PRAIA GRANDE,MARACANÃ,2018-07-01,1
PRAIA GRANDE,MARACANÃ,2018-07-08,13
PRAIA GRANDE,MARACANÃ,2018-07-15,8
PRAIA GRANDE,MARACANÃ,2018-07-22,43
PRAIA GRANDE,MARACANÃ,2018-07-29,4
PRAIA GRANDE,MARACANÃ,2018-08-05,26
PRAIA GRANDE,MARACANÃ,2018-08-12,136
PRAIA GRANDE,MARACANÃ,2018-08-19,13
PRAIA GRANDE,MARACANÃ,2018-08-26,33
PRAIA GRANDE,MARACANÃ,2018-09-02,79
PRAIA GRANDE,MARACANÃ,2018-09-09,11
PRAIA GRANDE,MARACANÃ,2018-09-16,7
PRAIA GRANDE,MARACANÃ,2018-09-23,9
PRAIA GRANDE,MARACANÃ,2018-09-30,25
PRAIA GRANDE,MARACANÃ,2018-10-07,200
PRAIA GRANDE,MARACANÃ,2018-10-14,356
PRAIA GRANDE,MARACANÃ,2018-10-21,156
PRAIA GRANDE,MARACANÃ,2018-10-28,204
PRAIA GRANDE,MARACANÃ,2018-11-04,212
PRAIA GRANDE,MARACANÃ,2018-11-11,9
PRAIA GRANDE,MARACANÃ,2018-11-18,440
PRAIA GRANDE,MARACANÃ,2018-11-25,408
PRAIA GRANDE,MARACANÃ,2018-12-02,80
PRAIA GRANDE,MARACANÃ,2018-12-09,100
PRAIA GRANDE,MARACANÃ,2018-12-16,24
PRAIA GRANDE,MARACANÃ,2018-12-23,448
PRAIA GRANDE,MARACANÃ,2018-12-30,14
PRAIA GRANDE,VILA CAIÇARA,2018-01-07,48
PRAIA GRANDE,VILA CAIÇARA,2018-01-14,59
PRAIA GRANDE,VILA CAIÇARA,2018-01-21,232
PRAIA GRANDE,VILA CAIÇARA,2018-01-28,16
PRAIA GRANDE,VILA CAIÇARA,2018-02-04,24
PRAIA GRANDE,VILA CAIÇARA,2018-02-11,124
PRAIA GRANDE,VILA CAIÇARA,2018-02-18,36
PRAIA GRANDE,VILA CAIÇARA,2018-02-25,12
PRAIA GRANDE,VILA CAIÇARA,2018-03-04,3
PRAIA GRANDE,VILA CAIÇARA,2018-03-11,3
PRAIA GRANDE,VILA CAIÇARA,2018-03-18,1
PRAIA GRANDE,VILA CAIÇARA,2018-03-25,12
PRAIA GRANDE,VILA CAIÇARA,2018-04-01,276
PRAIA GRANDE,VILA CAIÇARA,2018-04-08,31
PRAIA GRANDE,VILA CAIÇARA,2018-04-15,392
PRAIA GRANDE,VILA CAIÇARA,2018-04-22,88
PRAIA GRANDE,VILA CAIÇARA,2018-04-29,22
PRAIA GRANDE,VILA CAIÇARA,2018-05-06,3
PRAIA GRANDE,VILA CAIÇARA,2018-05-13,49
PRAIA GRANDE,VILA CAIÇARA,2018-05-20,59
PRAIA GRANDE,VILA CAIÇARA,2018-05-27,11
PRAIA GRANDE,VILA CAIÇARA,2018-06-03,388
